baseline_trace_sha256,binary_sha256,candidate_trace_sha256,command,configuration,git_dirty,git_revision,invocation,layer,max_abs,mode,records,rmse,site,threads,top1_changes,top1_rows,values
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,127.208984375,traces,57,0.846705207832,attn_residual,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.0531287565827,traces,57,0.00604886617286,ffn_norm,1,8,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.283314228058,traces,57,0.0288106429428,model.layers.14.mlp.gate_proj.weight,1,4,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.246848471463,traces,57,0.0300086009433,model.layers.14.mlp.up_proj.weight,1,4,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,49.1327819824,traces,57,0.286322133877,silu.exp,1,1,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.0620556473732,traces,57,0.00625377901519,silu.reciprocal,1,4,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,0.302469491959,traces,57,0.0137677840957,gate_silu,1,4,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,1.21692657471,traces,57,0.0870214028944,model.layers.14.mlp.down_proj.weight,1,2,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",14,127.169921875,traces,57,0.846606882673,ffn_residual,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.000211600214243,traces,114,7.98536688975e-05,rms.rsqrt,1,0,0,114
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.0904480218887,traces,57,0.0110191958271,attn_norm,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.290385484695,traces,57,0.0430020488811,model.layers.29.self_attn.q_proj.weight,1,2,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.225189208984,traces,57,0.0361936485296,model.layers.29.self_attn.k_proj.weight,1,0,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.369990706444,traces,57,0.0776259997121,model.layers.29.self_attn.v_proj.weight,1,9,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0,traces,114,0,rope.sincos,1,0,114,7296
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.290373563766,traces,57,0.0430020480982,q_rope,1,2,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.225925683975,traces,57,0.0361936502076,k_rope,1,0,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.369990706444,traces,57,0.0776259997121,v,1,9,57,10944
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.17988973856,traces,513,0.00773191411534,softmax.exp,1,10,504,14877
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.0528777837753,traces,513,0.0168281423969,softmax.reciprocal,1,0,0,513
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.0528777837753,traces,513,0.00264278569066,attention.probabilities,1,10,513,29241
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.284688964486,traces,57,0.0735712967638,attention,1,3,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,2.841381073,traces,57,0.336831056949,model.layers.29.self_attn.o_proj.weight,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,48.2724609375,traces,57,1.15347599221,attn_residual,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.136297225952,traces,57,0.0100509883877,ffn_norm,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.4553617239,traces,57,0.0475091402259,model.layers.29.mlp.gate_proj.weight,1,2,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.545322418213,traces,57,0.0589073898686,model.layers.29.mlp.up_proj.weight,1,0,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,1943.5859375,traces,57,10.7940451648,silu.exp,1,1,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.0950016975403,traces,57,0.00931707986703,silu.reciprocal,1,4,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,0.44899058342,traces,57,0.0299403833145,gate_silu,1,2,57,87552
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,138.443115234,traces,57,1.49113138414,model.layers.29.mlp.down_proj.weight,1,2,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",29,90.1706542969,traces,57,1.72462156472,ffn_residual,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",-1,0.0124513916671,traces,57,0.00165478818178,rms.rsqrt,1,0,0,57
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",-1,4.28602409363,traces,57,0.11505936464,final_norm,1,4,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",-1,9.95070075989,traces,57,0.541707951662,model.embed_tokens.weight,1,4,57,2801664
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,0d1aea07df0c99085ffc2750f018b9f7be2a0c39ffb3a8282a0bd63552eb6ce3,replay,w8a8_fp32,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/w8a8_fp32.smtrace""]",-1,9.95070075989,traces,57,0.541707951662,logits,1,4,57,2801664
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,f8ff21c5c4dba06240aaf4b2921d4065a02d86df0bdce294224040d61767ad9f,replay,fp32_kv8,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_kv8.smtrace""]",-1,0,traces,57,0,embedding,1,0,57,32832
d444685ef3228ef0f01eee77644159391f164fdf83c26382b42ed6e2b3825ef2,f05906efefe2cee8cd8652a83b7c795128abef00ec21aec6ad7dfa318a7304e9,f8ff21c5c4dba06240aaf4b2921d4065a02d86df0bdce294224040d61767ad9f,replay,fp32_kv8,True,4e9f6c50354337c415bb8c37e3ed23736ee0af40,"[""/home/rmj/FPGA_LLM/llama2.c/build/smollm"",""replay"",""--mode"",""traces"",""--trace"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_fp32.smtrace"",""--other"",""/home/rmj/FPGA_LLM/llama2.c/traces/numerical/fp32_kv8.smtrace""]",0,0.010383605957,traces,114,0.0019019418406,rms.rsqrt,1,0,0,114
